ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Living_With,Total_Spent,Children_Home,Seniority_Days,Age,Total_Purchases,Cluster,Total_Promos,Marketing_Potential_Score,Probabilité_Réponse,Cluster_Name
3921,1952,2n Cycle,Widow,28457.0,0,0,2012-10-28,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,0,Alone,205,0,609,70,9,2,0,5.68,0.20322855315657584,Jeunes Prudents
3403,1958,PhD,Together,78952.0,0,1,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,Partner,2092,1,643,64,19,1,0,58.0,0.5670984215336414,Épicuriens VIP
22,1976,Graduation,Divorced,46310.0,1,0,2012-12-03,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,0,Alone,309,1,573,46,12,2,0,8.57,0.14951744282086413,Jeunes Prudents
10965,1955,Graduation,Together,76005.0,0,0,2013-02-22,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,0,Partner,1722,0,492,67,21,1,1,53.74,0.39595691353170814,Épicuriens VIP
9426,1964,Master,Single,58308.0,0,1,2013-01-12,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,Alone,900,1,533,58,11,1,0,24.95,0.25212114436157435,Épicuriens VIP
6605,1944,PhD,Divorced,55614.0,0,0,2013-11-27,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,0,Alone,682,0,214,78,19,1,1,24.91,0.08178975080554654,Épicuriens VIP
3136,1962,Master,Divorced,59432.0,0,1,2013-04-13,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,0,Alone,663,1,442,60,19,1,0,18.38,0.11162609915354604,Épicuriens VIP
8737,1978,Graduation,Divorced,55563.0,0,1,2014-04-05,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,0,Alone,43,1,85,44,5,3,0,1.19,0.045881193758705426,Petits Consommateurs
11088,1971,PhD,Together,78642.0,0,1,2013-04-21,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,Partner,1816,1,434,51,17,1,0,50.34,0.37682374003720787,Épicuriens VIP
716,1949,PhD,Together,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,Partner,976,1,38,73,24,1,0,27.06,0.043492732471439796,Épicuriens VIP
466,1944,Graduation,Married,65275.0,0,0,2013-04-03,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,Partner,746,0,452,78,20,1,0,20.68,0.147842088482622,Épicuriens VIP
9135,1950,Graduation,Together,27203.0,1,1,2012-08-06,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,Partner,64,2,692,72,4,0,0,1.77,0.15839161340392627,Seniors Budgétaires
10623,1961,Master,Together,48330.0,0,1,2013-11-15,2,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,0,Partner,32,1,226,61,4,3,0,0.89,0.06544528681599496,Petits Consommateurs
8151,1990,Basic,Married,24279.0,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,Partner,263,0,547,32,8,2,0,7.29,0.2172886580203929,Jeunes Prudents
5140,1985,PhD,Married,64355.0,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,Partner,1445,1,674,37,19,1,0,40.06,0.4077832963810315,Épicuriens VIP
10160,1956,Master,Together,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,Partner,46,1,373,66,4,0,0,1.28,0.0945395476166071,Seniors Budgétaires
4945,1953,Graduation,Widow,53653.0,0,0,2012-11-07,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,Alone,1210,0,599,69,26,1,0,33.54,0.26137795140221,Épicuriens VIP
10584,1976,Graduation,Married,65665.0,0,1,2013-12-02,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,Partner,945,1,209,46,23,1,0,26.2,0.07426930883687279,Épicuriens VIP
6071,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,Alone,1157,0,345,33,21,1,0,32.08,0.19124957478864987,Épicuriens VIP
3386,1992,Graduation,Married,34935.0,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,Partner,137,0,373,30,7,2,0,3.8,0.13391146071569768,Jeunes Prudents
8939,1959,Graduation,Divorced,61250.0,0,1,2012-12-16,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,0,Alone,730,1,560,63,19,1,0,20.24,0.1572654567124042,Épicuriens VIP
9925,1981,PhD,Together,39665.0,1,0,2013-05-25,97,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,0,Partner,216,1,400,41,9,2,1,11.99,0.10478892176355638,Jeunes Prudents
4320,1979,Graduation,Single,60152.0,0,1,2013-03-28,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,0,Alone,943,1,458,43,22,1,0,26.14,0.14439349981730487,Épicuriens VIP
5389,1964,Graduation,Married,48920.0,0,2,2013-10-20,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0,Partner,347,2,252,58,13,0,1,15.62,0.049087116911356726,Seniors Budgétaires
6036,1959,Master,Together,89120.0,0,0,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,0,Partner,1924,0,104,63,18,1,1,59.34,0.2574863486834975,Épicuriens VIP
182,1946,PhD,Together,44124.0,0,1,2013-05-11,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,Partner,397,1,414,76,13,0,0,11.01,0.0992261461317168,Seniors Budgétaires
203,1975,Master,Single,81169.0,0,0,2013-04-14,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,0,Alone,2089,0,441,47,21,1,0,57.91,0.49189004499017736,Épicuriens VIP
11025,1961,Graduation,Married,36443.0,1,1,2013-02-03,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,Partner,138,2,511,61,7,0,0,3.83,0.09951768604489507,Seniors Budgétaires
10203,1990,Graduation,Single,26095.0,1,0,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,Alone,42,1,364,32,4,3,0,1.16,0.10377082848683265,Petits Consommateurs
4607,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,Partner,777,0,310,63,16,1,0,21.54,0.1367960523647655,Épicuriens VIP
3711,1944,Master,Married,80184.0,0,0,2014-03-01,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,0,Partner,1902,0,120,78,19,1,2,64.73,0.2429633789185321,Épicuriens VIP
3696,1965,Graduation,Divorced,30630.0,1,1,2014-01-27,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,0,Alone,52,2,153,57,5,0,0,1.44,0.04064481106158514,Seniors Budgétaires
2532,1987,Master,Single,73454.0,0,0,2014-03-01,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,0,Alone,1651,0,120,35,12,1,1,51.77,0.2811431160184689,Épicuriens VIP
9214,1991,Graduation,Married,42691.0,0,0,2013-08-16,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,0,Partner,358,0,317,31,12,3,0,9.92,0.11765191754814783,Petits Consommateurs
4943,1953,Graduation,Married,70503.0,0,0,2012-09-30,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,0,Partner,1727,0,637,69,15,1,2,59.88,0.574185319812151,Épicuriens VIP
35,1987,Graduation,Married,25545.0,1,0,2012-09-08,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,1,Partner,210,1,659,35,7,2,1,11.82,0.2128470546586308,Jeunes Prudents
2258,1986,Graduation,Married,32880.0,1,0,2012-12-04,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,Partner,42,1,572,36,4,2,0,1.16,0.16667677178871185,Jeunes Prudents
4322,1958,PhD,Together,77863.0,0,0,2013-11-27,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,0,Partner,1291,0,214,64,19,1,0,35.79,0.16579863437442158,Épicuriens VIP
713,1977,Master,Married,50353.0,0,0,2014-06-08,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,0,Partner,442,0,21,45,14,3,0,12.25,0.05354194153002523,Petits Consommateurs
4702,1964,Graduation,Single,61839.0,0,0,2012-08-12,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,0,Alone,1895,0,686,58,16,1,0,52.53,0.6541736667113318,Épicuriens VIP
3281,1960,PhD,Married,49154.0,1,1,2013-11-03,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,0,Partner,411,2,238,62,13,0,0,11.39,0.0505446234028408,Seniors Budgétaires
702,1975,2n Cycle,Widow,47682.0,0,1,2013-02-15,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,Alone,521,1,499,47,15,2,0,14.44,0.13780855493363875,Jeunes Prudents
2004,1969,Graduation,Single,72679.0,0,1,2013-09-18,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,0,Alone,1168,1,284,53,16,1,0,32.38,0.15607469046023295,Épicuriens VIP
4769,1977,Master,Together,57954.0,1,1,2014-06-18,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,0,Partner,493,2,11,45,16,0,1,19.67,0.02763341509947486,Seniors Budgétaires
4437,1962,Graduation,Married,65316.0,1,1,2013-04-24,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,Partner,260,2,431,60,10,0,0,7.21,0.0794533932768904,Seniors Budgétaires
8724,1982,Graduation,Single,28567.0,1,0,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,Alone,46,1,377,40,5,2,0,1.28,0.10001410557219043,Jeunes Prudents
10741,1951,Master,Together,47352.0,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,Partner,319,1,444,71,12,0,0,8.84,0.10361815663278662,Seniors Budgétaires
1991,1967,Graduation,Together,44931.0,0,1,2014-01-18,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,0,Partner,96,1,162,55,6,3,0,2.66,0.05542531111066231,Petits Consommateurs
6931,1967,Graduation,Divorced,76982.0,0,0,2014-02-15,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,1,Alone,1062,0,134,55,15,1,2,41.44,0.1320808910361656,Épicuriens VIP
11096,1952,2n Cycle,Together,57247.0,0,1,2013-08-08,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,0,Partner,232,1,325,70,10,0,0,6.43,0.0764046614082572,Seniors Budgétaires
304,1981,Master,Single,22944.0,1,0,2013-12-23,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,Alone,76,1,188,41,6,3,0,2.11,0.061555413090828626,Petits Consommateurs
3665,1977,2n Cycle,Together,25315.0,1,0,2013-11-07,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,0,Partner,54,1,234,45,6,3,0,1.5,0.06646091186467966,Petits Consommateurs
10591,1969,Graduation,Widow,43638.0,0,1,2012-08-06,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0,Alone,201,1,692,53,9,2,0,5.57,0.19593333110689368,Jeunes Prudents
5036,1984,PhD,Single,42710.0,1,0,2012-11-28,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,Alone,406,1,578,38,12,2,0,11.26,0.1720001131689299,Jeunes Prudents
5547,1982,PhD,Married,84169.0,0,0,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,Partner,1919,0,326,40,19,1,3,71.2,0.3925881982700976,Épicuriens VIP
7822,1976,Graduation,Together,54058.0,0,1,2013-06-04,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,Partner,662,1,390,46,18,1,0,18.35,0.10779628364759837,Épicuriens VIP
8541,1990,2n Cycle,Married,24683.0,1,0,2014-03-08,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,0,Partner,41,1,113,32,6,3,0,1.14,0.04992101949875721,Petits Consommateurs
10955,1964,Graduation,Widow,85620.0,0,0,2014-01-07,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,1,Alone,1600,0,173,58,13,1,1,50.36,0.2691685007371143,Épicuriens VIP
4368,1980,Graduation,Married,47850.0,1,0,2013-12-03,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,0,Partner,134,1,208,42,7,3,0,3.71,0.06436327596794043,Petits Consommateurs
9671,1968,Graduation,Married,19514.0,1,1,2014-01-26,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,1,Partner,69,2,154,54,6,3,2,13.91,0.04031008299971953,Petits Consommateurs
2256,1973,Master,Married,27159.0,1,1,2014-03-29,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,Partner,21,2,92,49,4,3,0,0.58,0.036105083480381966,Petits Consommateurs
4279,1963,2n Cycle,Single,39548.0,1,1,2014-03-31,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,Alone,54,2,90,59,5,0,0,1.5,0.03404649806762516,Seniors Budgétaires
5371,1989,Graduation,Single,21474.0,1,0,2014-04-08,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,1,Alone,91,1,82,33,6,3,2,14.52,0.04896080168828945,Petits Consommateurs
9240,1971,PhD,Single,60504.0,0,1,2014-02-07,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,0,Alone,526,1,142,51,16,3,0,14.58,0.05326983858277979,Petits Consommateurs
9460,1963,Graduation,Married,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,Partner,162,0,437,59,7,2,0,4.49,0.1491624549010546,Jeunes Prudents
9504,1949,Master,Married,81698.0,0,0,2013-11-06,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,1,Partner,1008,0,235,73,24,1,1,33.94,0.09787417196515316,Épicuriens VIP
8692,1952,Graduation,Together,43462.0,1,1,2012-09-12,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,0,Partner,240,2,655,70,10,0,0,6.65,0.13279847527824068,Seniors Budgétaires
448,1978,PhD,Single,54880.0,1,0,2013-03-01,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,Alone,795,1,485,44,19,1,0,22.04,0.15025177070731469,Épicuriens VIP
8314,1982,Graduation,Married,79908.0,0,0,2013-04-05,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,Partner,1772,0,450,40,18,1,1,55.12,0.4428927193793234,Épicuriens VIP
8420,1970,2n Cycle,Married,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,Partner,64,0,330,52,6,3,0,1.77,0.11155625877923504,Petits Consommateurs
3174,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,Partner,1957,1,403,63,19,1,5,84.25,0.363237181497103,Épicuriens VIP
7685,1978,Graduation,Married,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,Partner,78,1,293,44,6,3,0,2.16,0.07904275577158451,Petits Consommateurs
3179,1980,Graduation,Single,81741.0,0,0,2013-06-16,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,Alone,1572,0,378,42,19,1,0,43.58,0.3223241744564609,Épicuriens VIP
9780,1971,Master,Together,71499.0,0,1,2013-06-25,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,Partner,795,1,369,51,24,1,0,22.04,0.08669382153755324,Épicuriens VIP
10681,1970,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,Partner,889,1,165,52,21,1,0,24.65,0.06765509296234333,Épicuriens VIP
10232,1963,PhD,Divorced,48799.0,0,1,2013-11-05,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,Alone,331,1,236,59,12,0,0,9.18,0.0646830872279332,Seniors Budgétaires
4184,1950,PhD,Together,52157.0,0,1,2014-06-07,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,0,Partner,265,1,22,72,10,0,0,7.35,0.03640285587603832,Seniors Budgétaires
9120,1962,Graduation,Single,66565.0,0,1,2012-12-05,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,Alone,1065,1,571,60,15,1,0,29.52,0.26867060803073817,Épicuriens VIP
891,1951,Master,Together,29298.0,1,1,2013-09-07,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,Partner,11,2,295,71,3,0,0,0.3,0.05931167982420294,Seniors Budgétaires
10381,1979,Graduation,Single,47691.0,0,1,2013-07-05,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,Alone,21,1,359,43,3,3,0,0.58,0.09982026696764006,Petits Consommateurs
3525,1970,Graduation,Together,38200.0,1,1,2012-12-07,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,Partner,17,2,569,52,3,2,0,0.47,0.12364550812007302,Jeunes Prudents
6818,1974,Graduation,Married,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,Partner,369,1,655,48,11,2,0,10.23,0.1994095211370913,Jeunes Prudents
3526,1968,PhD,Married,38443.0,1,1,2014-01-27,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,Partner,38,2,153,54,4,0,0,1.05,0.04213648314582261,Seniors Budgétaires
8181,1978,2n Cycle,Single,38593.0,1,0,2013-09-13,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,0,Alone,177,1,289,44,8,3,0,4.91,0.07928402420222337,Petits Consommateurs
1029,1970,PhD,Together,64413.0,0,1,2013-08-01,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,Partner,279,1,332,52,11,0,0,7.73,0.08196183223006542,Seniors Budgétaires
7369,1981,Master,Married,36959.0,1,0,2013-10-02,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,Partner,62,1,270,41,5,3,0,1.72,0.07733078137206793,Petits Consommateurs
2574,1977,PhD,Married,61996.0,0,1,2013-01-31,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,1,Partner,1230,1,514,45,18,1,4,58.1,0.25855197724652096,Épicuriens VIP
8159,1968,Graduation,Married,51287.0,1,1,2014-04-01,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,Partner,182,2,89,54,8,0,0,5.05,0.034211313316695954,Seniors Budgétaires
1160,1970,Graduation,Married,13260.0,1,1,2013-08-23,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,0,Partner,49,2,310,52,6,0,0,1.36,0.059605373247483155,Seniors Budgétaires
10242,1966,PhD,Together,47472.0,1,1,2013-09-16,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,Partner,75,2,286,56,6,0,0,2.08,0.05536821537934764,Seniors Budgétaires
5253,1956,Master,Together,54603.0,1,1,2013-07-09,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,Partner,227,2,355,66,10,0,0,6.29,0.06252622067692118,Seniors Budgétaires
5966,1974,PhD,Married,45207.0,1,1,2012-11-10,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,Partner,215,2,596,48,10,2,1,11.96,0.11916818684616624,Jeunes Prudents
5314,1951,Graduation,Together,40689.0,0,1,2013-03-18,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,Partner,444,1,468,71,13,0,0,12.31,0.12138443175837574,Seniors Budgétaires
5081,1967,2n Cycle,Together,47821.0,1,1,2013-10-20,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,Partner,47,2,252,55,4,0,0,1.3,0.05441309756404075,Seniors Budgétaires
5123,1951,Master,Married,27450.0,0,0,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,Partner,143,0,440,71,6,2,0,3.96,0.1484145206395624,Jeunes Prudents
5756,1983,Graduation,Together,39453.0,1,0,2014-04-03,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,Partner,55,1,87,39,5,3,0,1.52,0.04823626777614256,Petits Consommateurs
8036,1971,2n Cycle,Together,26850.0,1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,Partner,63,2,72,51,7,3,0,1.75,0.0307103072519079,Petits Consommateurs
9058,1955,Graduation,Widow,79800.0,0,0,2012-09-23,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,1,Alone,1867,0,644,67,21,1,4,75.76,0.5431961981251994,Épicuriens VIP
5057,1961,Master,Married,61794.0,0,1,2013-09-14,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,Partner,611,1,288,61,18,1,0,16.94,0.07503096209022107,Épicuriens VIP
254,1955,Graduation,Together,53863.0,0,1,2014-05-17,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,0,Partner,473,1,43,67,15,0,1,19.11,0.038938344919919196,Seniors Budgétaires
4179,1959,Graduation,Together,24221.0,0,0,2013-08-20,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,Partner,55,0,313,63,5,3,0,1.52,0.10687544931981026,Petits Consommateurs
3710,1984,PhD,Single,39684.0,1,0,2012-10-12,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1,Alone,81,1,625,38,5,2,1,8.25,0.1851558629348708,Jeunes Prudents
7627,1975,Master,Married,92163.0,0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,1,Partner,2086,0,564,47,21,1,3,75.83,0.5714389741537361,Épicuriens VIP
4501,1965,Master,Single,69882.0,0,0,2013-11-10,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,Alone,1478,0,231,57,19,1,0,40.97,0.21418302607697723,Épicuriens VIP
6424,1977,Graduation,Together,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,Partner,49,1,150,45,4,3,0,1.36,0.058527420045117205,Petits Consommateurs
3075,1972,PhD,Married,59973.0,0,0,2013-09-11,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0,Partner,382,0,291,50,14,1,0,10.59,0.09624598708407948,Épicuriens VIP
4992,1975,Master,Together,17459.0,1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1,Partner,69,1,283,47,6,3,1,7.91,0.0766651729337577,Petits Consommateurs
5252,1969,Graduation,Divorced,23910.0,1,0,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,Alone,67,1,611,53,5,2,0,1.86,0.17215893449958466,Jeunes Prudents
7444,1969,Master,Married,42169.0,1,1,2013-10-19,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0,Partner,30,2,253,53,4,0,0,0.83,0.05404782661783466,Seniors Budgétaires
6919,1978,2n Cycle,Married,26224.0,1,0,2013-06-04,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,Partner,63,1,390,44,6,2,0,1.75,0.09939299354706836,Jeunes Prudents
3537,1981,Graduation,Together,31089.0,1,0,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,Partner,79,1,681,41,7,2,0,2.19,0.19150487365901803,Jeunes Prudents
10277,1961,Graduation,Single,30081.0,0,1,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,Alone,42,1,493,61,4,2,0,1.16,0.12992703460117025,Jeunes Prudents
2453,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,Partner,819,1,667,62,20,1,0,22.7,0.20990940936391897,Épicuriens VIP
7972,1955,Graduation,Single,72906.0,0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,Alone,1151,0,285,67,16,1,0,31.91,0.19065172657396484,Épicuriens VIP
895,1948,PhD,Married,61467.0,0,2,2012-12-09,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,Partner,594,2,567,74,17,0,0,16.47,0.11224221834955027,Seniors Budgétaires
1177,1966,Master,Together,49618.0,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,Partner,129,2,519,56,7,0,0,3.58,0.10072345344836701,Seniors Budgétaires
7141,1986,Master,Single,21888.0,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1,Alone,213,1,547,36,8,2,1,11.9,0.1594947181238417,Jeunes Prudents
7232,1973,Graduation,Widow,42429.0,0,1,2014-02-11,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,Alone,67,1,138,49,5,3,0,1.86,0.054015948068712336,Petits Consommateurs
8477,1956,Graduation,Divorced,26150.0,2,1,2013-03-11,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,Alone,28,3,475,66,4,0,0,0.78,0.06961256187932899,Seniors Budgétaires
2457,1975,Basic,Married,30801.0,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,Partner,45,1,611,47,4,2,0,1.25,0.17762135205409382,Jeunes Prudents
988,1965,Graduation,Married,81168.0,0,0,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,Partner,1193,0,53,57,17,1,1,39.07,0.11374651005172187,Épicuriens VIP
7930,1969,Master,Single,26877.0,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,Alone,268,0,314,53,10,3,0,7.43,0.11045941186454575,Petits Consommateurs
4587,1944,Master,Widow,45006.0,0,0,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,Alone,266,0,346,78,11,0,0,7.37,0.1040739878663007,Seniors Budgétaires
6682,1973,Basic,Married,18978.0,1,0,2012-12-11,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,Partner,37,1,565,49,4,2,0,1.03,0.15938261054339542,Jeunes Prudents
6222,1967,Graduation,Married,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,Partner,37,3,244,55,5,0,0,1.03,0.03824796148413758,Seniors Budgétaires
